time_entry_id,shot_id,project_id,artist_id,work_date,hours_logged,task_type,billable_flag,overtime_flag,source_system,comment
TE-0006675,PRJ-1015_SQ030_SH0050,PRJ-1015,ART-015,2026-06-06,9.72,Production,Y,Y,Production Tracker,Client notes
TE-0002665,PRJ-1006_SQ070_SH0040,PRJ-1006,ART-004,2025-02-24,0.91,Production,Y,N,Timesheet Portal,
TE-0005631,PRJ-1012_SQ040_SH0050,PRJ-1012,ART-034,2026-03-13,7.85,Production,Y,N,Timesheet Portal,Late turnover
TE-0002355,PRJ-1005_SQ040_SH0120,PRJ-1005,ART-004,2025-01-21,22.69,Production,Y,Y,Production Tracker,Client notes
TE-0002580,PRJ-1006_SQ070_SH0030,PRJ-1006,ART-050,2025-01-16,5.56,Production,Y,N,Production Tracker,
TE-0001688,PRJ-1004_SQ050_SH0040,PRJ-1004,ART-011,2024-09-11,3.17,Production,Y,N,Production Tracker,Late turnover
TE-0005414,PRJ-1012_SQ110_SH0010,PRJ-1012,ART-016,2025-11-21,0.82,Production,Y,N,Production Tracker,
TE-0003827,PRJ-1009_SQ010_SH0030,PRJ-1009,ART-015,2025-05-17,6.51,Review Fixes,Y,Y,Production Tracker,
TE-0002385,PRJ-1006_SQ010_SH0010,PRJ-1006,ART-028,2024-10-14,6.03,Review Fixes,Y,N,Production Tracker,
TE-0005699,PRJ-1012_SQ030_SH0060,PRJ-1012,ART-040,2026-04-18,6.47,Production,Y,Y,Production Tracker,Client notes
TE-0002614,PRJ-1006_SQ120_SH0030,PRJ-1006,ART-051,2025-01-27,2.11,Production,Y,N,Production Tracker,
TE-0005794,PRJ-1012_SQ090_SH0070,PRJ-1012,ART-052,2026-05-20,2.92,Production,Y,N,Production Tracker,Internal review changes
TE-0006125,PRJ-1013_SQ040_SH0080,PRJ-1013,ART-003,2026-05-05,5.17,R&D,N,N,Production Tracker,Late turnover
TE-0000194,PRJ-1001_SQ050_SH0040,PRJ-1001,ART-036,2024-04-07,3.49,R&D,N,Y,Production Tracker,Late turnover
TE-0004294,PRJ-1010_SQ020_SH0010,PRJ-1010,ART-048,2025-05-21,1.54,Production,Y,N,Production Tracker,Weekend delivery push
TE-0005587,PRJ-1012_SQ070_SH0040,PRJ-1012,ART-028,2026-02-17,3.14,Production,Y,N,Timesheet Portal,
TE-0005864,PRJ-1012_SQ120_SH0080,PRJ-1012,ART-043,2026-07-15,29.22,Technical Setup,Y,Y,Timesheet Portal,Client notes
TE-0002647,PRJ-1006_SQ040_SH0040,PRJ-1006,ART-058,2025-02-01,0.76,Production,Y,Y,Production Tracker,Late turnover
TE-0002328,PRJ-1005_SQ050_SH0110,PRJ-1005,ART-035,2025-01-08,6.93,QC,Y,N,Timesheet Portal,Client notes
TE-0003140,PRJ-1007_SQ020_SH0070,PRJ-1007,ART-033,2025-03-03,3.21,Technical Setup,Y,N,Production Tracker,
TE-0004389,PRJ-1010_SQ100_SH0020,PRJ-1010,ART-015,2025-07-05,2.34,Production,Y,Y,Production Tracker,
TE-0006186,PRJ-1014_SQ040_SH0010,PRJ-1014,ART-013,2026-02-23,6.46,Production,Y,N,Production Tracker,
TE-0001577,PRJ-1004_SQ080_SH0020,PRJ-1004,ART-053,2024-08-04,1.91,Production,Y,Y,Production Tracker,Client notes
TE-0005266,PRJ-1011_SQ050_SH0100,PRJ-1011,ART-036,2026-02-04,3.87,QC,Y,N,Timesheet Portal,Client notes
TE-0001617,PRJ-1004_SQ050_SH0030,PRJ-1004,ART-010,2024-08-21,3.34,Review Fixes,Y,N,Production Tracker,Internal review changes
TE-0001951,PRJ-1004_SQ010_SH0090,PRJ-1004,ART-009,2024-12-28,3.24,Review Fixes,Y,Y,Production Tracker,
TE-0002772,PRJ-1006_SQ030_SH0060,PRJ-1006,ART-020,2025-04-21,7.19,QC,Y,N,Timesheet Portal,Weekend delivery push
TE-0006018,PRJ-1013_SQ010_SH0060,PRJ-1013,ART-036,2026-04-01,8.57,Technical Setup,Y,Y,Production Tracker,Late turnover
TE-0000194,PRJ-1001_SQ050_SH0040,PRJ-1001,ART-036,2024-04-07,3.49,R&D,N,Y,Production Tracker,Late turnover
TE-0003552,PRJ-1008_SQ090_SH0070,PRJ-1008,ART-042,2025-07-16,7.23,Production,Y,N,Production Tracker,Client notes
TE-0004519,PRJ-1010_SQ080_SH0040,PRJ-1010,ART-029,2025-09-21,6.52,R&D,N,Y,Production Tracker,Weekend delivery push
TE-0000095,PRJ-1001_SQ060_SH0020,PRJ-1001,ART-016,2024-02-13,1.85,Production,Y,N,Timesheet Portal,
TE-0001605,PRJ-1004_SQ030_SH0030,PRJ-1004,ART-043,2024-08-01,1.47,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0001590,PRJ-1004_SQ010_SH0030,PRJ-1004,ART-010,2024-08-05,1.63,R&D,N,N,Production Tracker,
TE-0001497,PRJ-1004_SQ020_SH0010,PRJ-1004,ART-004,2024-06-24,3.45,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0005405,PRJ-1012_SQ110_SH0010,PRJ-1012,ART-016,2025-11-18,3.66,Production,Y,N,Production Tracker,
TE-0002393,PRJ-1006_SQ020_SH0010,PRJ-1006,ART-043,2024-10-16,8.42,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0001574,PRJ-1004_SQ070_SH0020,PRJ-1004,ART-059,2024-07-24,15.58,QC,Y,Y,Production Tracker,Client notes
TE-0006259,PRJ-1014_SQ060_SH0030,PRJ-1014,ART-029,2026-04-01,4.37,Technical Setup,Y,N,Timesheet Portal,Late turnover
TE-0001719,PRJ-1004_SQ100_SH0040,PRJ-1004,ART-050,2024-09-11,5.69,Production,Y,N,Production Tracker,Late turnover
TE-0004843,PRJ-1010_SQ010_SH0090,PRJ-1010,ART-046,2026-01-14,60.1,Production,Y,Y,Production Tracker,Late turnover
TE-0005810,PRJ-1012_SQ110_SH0070,PRJ-1012,ART-057,2026-06-16,8.05,Technical Setup,Y,Y,Production Tracker,
TE-0001280,PRJ-1003_SQ010_SH0040,PRJ-1003,ART-055,2024-05-05,3.08,Production,Y,Y,Production Tracker,Client notes
TE-0003253,PRJ-1008_SQ090_SH0020,PRJ-1008,ART-006,2025-03-23,2.18,Production,Y,Y,Production Tracker,
TE-0001136,PRJ-1002_SQ100_SH0070,PRJ-1002,ART-033,2024-09-30,7.54,R&D,N,N,Production Tracker,
TE-0002098,PRJ-1005_SQ050_SH0040,PRJ-1005,ART-023,2024-10-09,9.25,Production,Y,Y,Production Tracker,Internal review changes
TE-0005174,PRJ-1011_SQ020_SH0080,PRJ-1011,ART-054,2025-12-14,6.55,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0004588,PRJ-1010_SQ090_SH0050,PRJ-1010,ART-028,2025-10-05,9.7,Production,Y,Y,Production Tracker,
TE-0006543,PRJ-1015_SQ010_SH0020,PRJ-1015,ART-005,2026-04-01,9.42,QC,Y,Y,Timesheet Portal,Internal review changes
TE-0001716,PRJ-1004_SQ090_SH0040,PRJ-1004,ART-045,2024-09-25,2.39,R&D,N,N,Production Tracker,Late turnover
TE-0006399,PRJ-1014_SQ050_SH0070,PRJ-1014,ART-049,2026-06-15,6.59,Technical Setup,Y,N,Production Tracker,Client notes
TE-0004543,PRJ-1010_SQ010_SH0050,PRJ-1010,ART-036,2025-09-28,9.54,Production,Y,Y,Production Tracker,
TE-0000191,PRJ-1001_SQ040_SH0040,PRJ-1001,ART-033,2024-03-22,1.37,Technical Setup,Y,N,Production Tracker,
TE-0004842,PRJ-1010_SQ010_SH0090,PRJ-1010,ART-060,2026-01-15,3.2,Technical Setup,Y,N,Production Tracker,Late turnover
TE-0001600,PRJ-1004_SQ020_SH0030,PRJ-1004,ART-034,2024-08-27,2.42,Review Fixes,Y,N,Production Tracker,
TE-0003059,PRJ-1007_SQ040_SH0040,PRJ-1007,ART-005,2025-02-05,3.02,Production,Y,N,Production Tracker,
TE-0003322,PRJ-1008_SQ090_SH0030,PRJ-1008,ART-049,2025-04-08,0.94,QC,Y,N,Production Tracker,Late turnover
TE-0002371,PRJ-1005_SQ030_SH0130,PRJ-1005,ART-011,2025-02-05,9.97,Technical Setup,Y,Y,Production Tracker,Client notes
TE-0004574,PRJ-1010_SQ060_SH0050,PRJ-1010,ART-021,2025-09-28,21.71,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0002926,PRJ-1006_SQ030_SH0080,PRJ-1006,ART-023,2025-06-26,7.52,Production,Y,N,Timesheet Portal,Client notes
TE-0006482,PRJ-1014_SQ010_SH0120,PRJ-1014,ART-024,2026-08-15,2.82,Production,Y,Y,Timesheet Portal,
TE-0003778,PRJ-1009_SQ020_SH0020,PRJ-1009,ART-035,2025-04-21,10.32,Production,Y,Y,Production Tracker,
TE-0000258,PRJ-1001_SQ070_SH0050,PRJ-1001,ART-002,4/28/2024,3.22,Technical Setup,Y,Y,Production Tracker,Internal review changes
TE-0001944,PRJ-1004_SQ010_SH0090,PRJ-1004,ART-009,2024-12-24,4.11,Production,Y,N,Production Tracker,
TE-0000212,PRJ-1001_SQ080_SH0040,PRJ-1001,ART-008,2024-04-29,6.39,Production,Y,N,Production Tracker,Late turnover
TE-0005056,PRJ-1011_SQ020_SH0040,PRJ-1011,ART-025,2025-09-20,5.97,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0004048,PRJ-1009_SQ030_SH0070,PRJ-1009,ART-035,2025-08-17,1.96,Review Fixes,Y,Y,Timesheet Portal,
TE-0005390,PRJ-1012_SQ090_SH0010,PRJ-1012,ART-019,2025-11-12,3.08,Production,Y,N,Production Tracker,Internal review changes
TE-0001043,PRJ-1002_SQ110_SH0060,PRJ-1002,ART-021,2024-08-29,9.59,Production,Y,Y,Production Tracker,
TE-0003662,PRJ-1008_SQ040_SH0090,PRJ-1008,ART-004,2025-08-20,2.35,Technical Setup,Y,N,Production Tracker,Internal review changes
TE-0002362,PRJ-1005_SQ010_SH0130,PRJ-1005,ART-019,2025-01-27,6.01,Production,Y,N,Production Tracker,
TE-0004719,PRJ-1010_SQ090_SH0070,PRJ-1010,ART-046,2025-12-24,5.99,Review Fixes,Y,N,Production Tracker,
TE-0004057,PRJ-1009_SQ030_SH0070,PRJ-1009,ART-035,2025-08-18,17.07,Production,Y,Y,Production Tracker,
TE-0004305,PRJ-1010_SQ030_SH0010,PRJ-1010,ART-050,2025-05-19,7.13,Review Fixes,Y,N,Production Tracker,
TE-0005154,PRJ-1011_SQ030_SH0070,PRJ-1011,ART-035,2025-11-30,3.66,Production,Y,Y,Production Tracker,
TE-0004393,PRJ-1010_SQ010_SH0030,PRJ-1010,ART-038,2025-08-14,9.2,Review Fixes,Y,Y,Timesheet Portal,
TE-0006257,PRJ-1014_SQ060_SH0030,PRJ-1014,ART-055,2026-04-10,6.38,Production,Y,N,Production Tracker,Internal review changes
TE-0000730,PRJ-1002_SQ030_SH0030,PRJ-1002,ART-036,19-Apr-2024,8.6,Production,Y,Y,Production Tracker,
TE-0002781,PRJ-1006_SQ040_SH0060,PRJ-1006,ART-014,2025-05-07,1.49,Production,Y,N,Production Tracker,
TE-0005373,PRJ-1012_SQ040_SH0010,PRJ-1012,ART-035,2025-10-15,7.36,Review Fixes,Y,N,Timesheet Portal,Client notes
TE-0004494,PRJ-1010_SQ050_SH0040,PRJ-1010,ART-025,2025-08-25,17.83,Review Fixes,Y,Y,Timesheet Portal,
TE-0001028,PRJ-1002_SQ090_SH0060,PRJ-1002,ART-046,2024-09-01,3.76,Technical Setup,Y,Y,Production Tracker,
TE-0004013,PRJ-1009_SQ040_SH0060,PRJ-1009,ART-021,2025-08-05,6.4,Production,Y,N,Timesheet Portal,Internal review changes
TE-0001119,PRJ-1002_SQ070_SH0070,prj-1002,ART-060,2024-09-19,2.59,Production,Y,N,Timesheet Portal,
TE-0002166,PRJ-1005_SQ020_SH0070,PRJ-1005,ART-044,2024-11-12,3.66,Technical Setup,Y,N,Production Tracker,
TE-0001026,PRJ-1002_SQ090_SH0060,PRJ-1002,ART-046,2024-09-04,5.21,Production,Y,N,Production Tracker,Weekend delivery push
TE-0006714,PRJ-1015_SQ010_SH0070,PRJ-1015,ART-022,2026-06-29,3.8,Review Fixes,Y,N,Timesheet Portal,Internal review changes
TE-0003963,PRJ-1009_SQ050_SH0050,PRJ-1009,ART-016,2025-07-11,2.54,QC,Y,N,Production Tracker,Late turnover
TE-0001706,PRJ-1004_SQ070_SH0040,PRJ-1004,ART-017,2024-09-08,12.44,Production,Y,Y,Timesheet Portal,
TE-0001261,PRJ-1003_SQ050_SH0030,PRJ-1003,ART-010,TBD,6.5,Technical Setup,Y,N,Timesheet Portal,Internal review changes
TE-0004464,PRJ-1010_SQ100_SH0030,PRJ-1010,ART-015,2025-08-29,2.02,Production,Y,N,Timesheet Portal,
TE-0006636,PRJ-1015_SQ040_SH0040,PRJ-1015,ART-039,2026-05-15,5.65,Technical Setup,Y,N,Production Tracker,Weekend delivery push
TE-0006667,PRJ-1015_SQ020_SH0050,PRJ-1015,ART-036,2026-06-01,5.78,Technical Setup,Y,N,Production Tracker,
TE-0000202,PRJ-1001_SQ060_SH0040,PRJ-1001,ART-038,2024-04-18,6.23,Review Fixes,Y,N,Production Tracker,Client notes
TE-0006546,PRJ-1015_SQ020_SH0020,PRJ-1015,ART-999,2026-04-18,2.92,Review Fixes,Y,Y,Timesheet Portal,Weekend delivery push
TE-0003611,PRJ-1008_SQ070_SH0080,PRJ-1008,ART-048,2025-08-09,3.96,Review Fixes,Y,Y,Timesheet Portal,
TE-0004849,PRJ-1010_SQ030_SH0090,PRJ-1010,ART-019,2026-01-28,7.16,Production,Y,N,Production Tracker,Weekend delivery push
TE-0005471,PRJ-1012_SQ080_SH0020,PRJ-1012,ART-054,2025-12-09,0.97,Production,Y,N,Production Tracker,Weekend delivery push
TE-0003382,PRJ-1008_SQ010_SH0050,PRJ-1008,ART-050,2025-05-22,1.14,Production,Y,N,Timesheet Portal,
TE-0001259,PRJ-1003_SQ040_SH0030,PRJ-1003,ART-049,2024-05-11,9.25,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0001895,PRJ-1004_SQ100_SH0070,PRJ-1004,ART-036,2024-12-01,7.66,Production,Y,Y,Production Tracker,
TE-0003025,PRJ-1007_SQ030_SH0030,PRJ-1007,ART-008,2025-02-21,32.01,Production,Y,Y,Production Tracker,Late turnover
TE-0001351,PRJ-1003_SQ050_SH0050,PRJ-1003,ART-022,2024-06-01,6.96,Review Fixes,Y,Y,Timesheet Portal,Weekend delivery push
TE-0003593,PRJ-1008_SQ040_SH0080,PRJ-1008,ART-027,2025-08-06,1.6,Production,Y,N,Production Tracker,Weekend delivery push
TE-0006532,PRJ-1015_SQ070_SH0010,PRJ-1015,ART-033,2026-03-21,6.74,Review Fixes,Y,Y,Production Tracker,
TE-0002708,PRJ-1006_SQ030_SH0050,PRJ-1006,ART-007,2025-03-09,8.74,Production,Y,Y,Production Tracker,Client notes
TE-0000030,PRJ-1001_SQ040_SH0010,PRJ-1001,ART-058,2024-01-22,3.93,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0002206,PRJ-1005_SQ040_SH0080,PRJ-1005,ART-046,2024-11-27,1.23,Review Fixes,Y,N,Production Tracker,Client notes
TE-0006071,PRJ-1013_SQ020_SH0070,PRJ-1013,ART-060,2026-04-05,4.75,Production,Y,Y,Production Tracker,
TE-0001096,PRJ-1002_SQ050_SH0070,PRJ-1002,ART-026,2024-09-12,2.6,Production,Y,N,Production Tracker,
TE-0000720,PRJ-1002_SQ020_SH0030,PRJ-1002,ART-057,2024-04-26,6.1,Production,Y,N,Production Tracker,Internal review changes
TE-0005547,PRJ-1012_SQ120_SH0030,PRJ-1012,ART-035,2026-01-19,5.3,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0001585,PRJ-1004_SQ100_SH0020,PRJ-1004,ART-060,2024-08-07,4.76,Technical Setup,Y,N,Timesheet Portal,
TE-0000502,PRJ-1001_SQ030_SH0100,PRJ-1001,ART-014,2024-08-07,1.32,Production,Y,N,Timesheet Portal,Client notes
TE-0004879,PRJ-1010_SQ070_SH0090,PRJ-1010,ART-038,2026-01-20,2.89,Technical Setup,Y,N,Production Tracker,
TE-0003753,PRJ-1009_SQ060_SH0010,PRJ-1009,ART-057,2025-04-06,36.01,Technical Setup,Y,Y,Production Tracker,Weekend delivery push
TE-0003832,PRJ-1009_SQ010_SH0030,PRJ-1009,ART-015,2025-05-11,3.99,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0000542,PRJ-1002_SQ030_SH0010,PRJ-1002,ART-025,2024-03-01,7.93,Technical Setup,Y,N,Production Tracker,Weekend delivery push
TE-0004458,PRJ-1010_SQ090_SH0030,PRJ-1010,ART-055,2025-07-28,1.3,Production,Y,N,Production Tracker,Late turnover
TE-0002152,PRJ-1005_SQ030_SH0060,PRJ-1005,ART-005,2024-10-31,74.56,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0006659,PRJ-1015_SQ070_SH0040,PRJ-1015,ART-007,2026-06-10,0.32,Review Fixes,Y,N,Production Tracker,Internal review changes
TE-0005000,PRJ-1011_SQ040_SH0020,PRJ-1011,ART-026,2025-08-29,8.06,Review Fixes,Y,Y,Timesheet Portal,
TE-0000357,PRJ-1001_SQ070_SH0070,PRJ-1001,ART-039,2024-06-13,5.53,Production,Y,N,Timesheet Portal,
TE-0001792,PRJ-1004_SQ020_SH0060,PRJ-1004,ART-002,2024-10-19,9.71,Production,Y,Y,Timesheet Portal,
TE-0005058,PRJ-1011_SQ020_SH0040,PRJ-1011,ART-025,2025-09-18,0.57,Production,Y,N,Production Tracker,
TE-0001700,PRJ-1004_SQ060_SH0040,PRJ-1004,ART-004,2024-09-10,0.88,Review Fixes,Y,N,Timesheet Portal,Internal review changes
TE-0002728,PRJ-1006_SQ070_SH0050,PRJ-1006,ART-050,2025-03-26,20.11,Production,Y,Y,Production Tracker,Internal review changes
TE-0004996,PRJ-1011_SQ030_SH0020,PRJ-1011,ART-050,2025-08-01,16.29,Review Fixes,Y,Y,Timesheet Portal,Late turnover
TE-0006031,PRJ-1013_SQ020_SH0060,PRJ-1013,ART-025,2026-03-31,3.79,Production,Y,N,Production Tracker,
TE-0003362,PRJ-1008_SQ070_SH0040,PRJ-1008,ART-036,2025-05-08,12.45,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0005171,PRJ-1011_SQ020_SH0080,PRJ-1011,ART-054,2025-12-08,5.88,Production,Y,N,Timesheet Portal,
TE-0004867,PRJ-1010_SQ050_SH0090,PRJ-1010,ART-058,2026-01-30,9.4,R&D,N,Y,Production Tracker,Internal review changes
TE-0005758,PRJ-1012_SQ010_SH0070,PRJ-1012,ART-060,2026-05-28,8.15,Review Fixes,Y,Y,Production Tracker,
TE-0002966,PRJ-1007_SQ010_SH0020,PRJ-1007,ART-059,2025-01-19,6.21,Production,Y,Y,Production Tracker,
TE-0005514,PRJ-1012_SQ030_SH0030,PRJ-1012,ART-006,2026-01-06,2.05,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0001892,PRJ-1004_SQ090_SH0070,PRJ-1004,ART-033,2024-11-26,1.27,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0003354,PRJ-1008_SQ050_SH0040,PRJ-1008,ART-003,2025-05-07,7.15,Review Fixes,Y,N,Production Tracker,
TE-0001398,PRJ-1003_SQ010_SH0070,PRJ-1003,ART-002,2024-05-27,5.74,Production,Y,N,Production Tracker,Client notes
TE-0003673,PRJ-1008_SQ060_SH0090,PRJ-1008,ART-003,2025-08-22,4.11,R&D,N,N,Production Tracker,Weekend delivery push
TE-0001581,PRJ-1004_SQ090_SH0020,PRJ-1004,ART-028,2024-07-25,6.6,R&D,N,N,Production Tracker,Late turnover
TE-0002615,PRJ-1006_SQ120_SH0030,PRJ-1006,ART-051,2025-01-20,1.54,Review Fixes,Y,N,Production Tracker,
TE-0005466,PRJ-1012_SQ070_SH0020,PRJ-1012,ART-034,2025-12-13,6.84,Review Fixes,Y,Y,Production Tracker,
TE-0005054,PRJ-1011_SQ010_SH0040,PRJ-1011,ART-037,2025-09-19,17.8,Production,Y,Y,Timesheet Portal,Late turnover
TE-0003089,PRJ-1007_SQ030_SH0050,PRJ-1007,ART-055,2025-03-02,8.61,QC,Y,Y,Production Tracker,
TE-0002230,PRJ-1005_SQ020_SH0090,PRJ-1005,ART-011,2024-12-08,8.24,Technical Setup,Y,Y,Production Tracker,Weekend delivery push
TE-0001602,PRJ-1004_SQ020_SH0030,PRJ-1004,ART-034,2024-08-28,seven,Production,Y,N,Production Tracker,Internal review changes
TE-0001631,PRJ-1004_SQ060_SH0030,PRJ-1004,ART-035,2024-08-12,3.55,Production,Y,N,Production Tracker,
TE-0005551,PRJ-1012_SQ010_SH0040,PRJ-1012,ART-024,2026-01-17,1.32,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0005785,PRJ-1012_SQ090_SH0070,PRJ-1012,ART-052,2026-05-26,4.63,Production,Y,N,Production Tracker,Late turnover
TE-0002282,PRJ-1005_SQ030_SH0100,PRJ-1005,ART-999,2025-01-02,13.68,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0006710,PRJ-1015_SQ010_SH0070,PRJ-1015,ART-022,2026-06-28,5.37,Review Fixes,Y,Y,Timesheet Portal,Weekend delivery push
TE-0002208,PRJ-1005_SQ040_SH0080,PRJ-1005,ART-046,2024-11-28,4.44,Production,Y,N,Timesheet Portal,
TE-0005555,PRJ-1012_SQ010_SH0040,PRJ-1012,ART-025,2026-01-22,9.04,Production,Y,Y,Timesheet Portal,
TE-0004586,PRJ-1010_SQ080_SH0050,PRJ-1010,ART-044,2025-09-22,6.44,Production,Y,N,Timesheet Portal,
TE-0005238,PRJ-1011_SQ050_SH0090,PRJ-1011,ART-015,2026-01-16,8.31,Production,Y,Y,Timesheet Portal,Client notes
TE-0001475,PRJ-1003_SQ020_SH0090,PRJ-1003,ART-040,2024-06-20,9.41,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0002983,PRJ-1007_SQ040_SH0020,PRJ-1007,ART-041,27-Jan-2025,4.79,Production,Y,N,Timesheet Portal,
TE-0003998,PRJ-1009_SQ010_SH0060,PRJ-1009,ART-037,2025-08-15,2.62,Production,Y,N,Timesheet Portal,Late turnover
TE-0003030,PRJ-1007_SQ040_SH0030,PRJ-1007,ART-056,2025-02-03,2.94,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0006243,PRJ-1014_SQ040_SH0030,PRJ-1014,ART-053,2026-04-16,3.18,Production,Y,N,Production Tracker,Late turnover
TE-0004608,PRJ-1010_SQ030_SH0060,PRJ-1010,ART-037,2025-10-28,7.97,Review Fixes,Y,N,Production Tracker,Client notes
TE-0005342,PRJ-1011_SQ010_SH0130,PRJ-1011,ART-008,2026-04-07,13.06,Production,Y,Y,Timesheet Portal,
TE-0002481,PRJ-1006_SQ030_SH0020,PRJ-1006,ART-045,2024-11-27,1.8,Technical Setup,Y,N,Timesheet Portal,
TE-0002077,PRJ-1005_SQ010_SH0040,PRJ-1005,ART-016,2024-09-27,2.2,Production,Y,N,Production Tracker,Client notes
TE-0000053,PRJ-1001_SQ080_SH0010,PRJ-1001,ART-024,2024-02-18,4.98,Production,Y,Y,Timesheet Portal,
TE-0002111,PRJ-1005_SQ020_SH0050,PRJ-1005,ART-024,2024-10-12,7.89,Production,Y,Y,Production Tracker,Client notes
TE-0004095,PRJ-1009_SQ010_SH0080,PRJ-1009,ART-008,2025-09-19,9.29,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0005771,PRJ-1012_SQ060_SH0070,PRJ-1012,ART-020,2026-05-11,9.16,Production,Y,Y,Production Tracker,
TE-0002950,PRJ-1007_SQ030_SH0010,PRJ-1007,ART-002,2025-01-17,1.74,Technical Setup,Y,N,Timesheet Portal,Internal review changes
TE-0006682,PRJ-1015_SQ060_SH0050,PRJ-1015,ART-033,2026-06-10,,Production,Y,N,Timesheet Portal,Late turnover
TE-0006407,PRJ-1014_SQ010_SH0080,PRJ-1014,ART-047,2026-06-29,0.97,Production,Y,N,Production Tracker,
TE-0006597,PRJ-1015_SQ040_SH0030,PRJ-1015,ART-025,2026-05-13,1.82,Review Fixes,Y,N,Timesheet Portal,
TE-0003288,PRJ-1008_SQ050_SH0030,PRJ-1008,ART-010,2025-04-07,3.46,Production,Y,N,Production Tracker,Late turnover
TE-0005553,PRJ-1012_SQ010_SH0040,PRJ-1012,ART-025,2026-02-02,9.68,Production,Y,Y,Production Tracker,Client notes
TE-0001529,PRJ-1004_SQ080_SH0010,PRJ-1004,ART-045,2024-06-28,8.7,Production,Y,Y,Timesheet Portal,
TE-0003526,PRJ-1008_SQ060_SH0070,PRJ-1008,ART-052,2025-07-02,2.23,Technical Setup,Y,N,Timesheet Portal,Client notes
TE-0005066,PRJ-1011_SQ010_SH0050,PRJ-1011,ART-016,2025-10-13,2.62,Technical Setup,Y,N,Timesheet Portal,
TE-0002392,PRJ-1006_SQ020_SH0010,PRJ-1006,ART-043,2024-10-14,1.45,Production,Y,N,Production Tracker,
TE-0001920,PRJ-1004_SQ050_SH0080,PRJ-1004,ART-003,2024-12-16,8.05,Production,Y,Y,Production Tracker,Internal review changes
TE-0006809,PRJ-1015_SQ020_SH0100,PRJ-1015,ART-010,2026-08-28,2.97,Production,Y,No,Production Tracker,Late turnover
TE-0006806,PRJ-1015_SQ010_SH0100,PRJ-1015,ART-053,2026-08-31,0.52,Production,Y,N,Timesheet Portal,
TE-0001864,PRJ-1004_SQ030_SH0070,PRJ-1004,ART-055,2024-11-09,2.85,Production,Y,Y,Production Tracker,Internal review changes
TE-0002124,PRJ-1005_SQ040_SH0050,PRJ-1005,ART-049,2024-10-26,2.51,Production,Y,Y,Production Tracker,Internal review changes
TE-0002351,PRJ-1005_SQ040_SH0120,PRJ-1005,ART-024,2025-01-13,4.72,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0001650,PRJ-1004_SQ090_SH0030,PRJ-1004,ART-018,2024-09-03,8.37,Production,Y,Y,Production Tracker,Client notes
TE-0005257,PRJ-1011_SQ030_SH0100,PRJ-1011,ART-007,2026-01-29,4.99,Production,Y,N,Production Tracker,Weekend delivery push
TE-0001531,PRJ-1004_SQ090_SH0010,PRJ-1004,ART-026,2024-06-30,4.6,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0000782,PRJ-1002_SQ110_SH0030,PRJ-1002,ART-059,2024-06-02,51.56,Production,Y,Y,Production Tracker,Internal review changes
TE-0006742,PRJ-1015_SQ070_SH0070,PRJ-1015,ART-041,2026-07-21,8.32,Review Fixes,Y,Y,Timesheet Portal,Late turnover
TE-0005739,PRJ-1012_SQ100_SH0060,PRJ-1012,ART-039,2026-04-22,6.33,Technical Setup,Y,N,Production Tracker,
TE-0005826,PRJ-1012_SQ010_SH0080,PRJ-1012,ART-001,2026-06-26,8.61,Production,Y,Y,Production Tracker,
TE-0001804,PRJ-1004_SQ040_SH0060,PRJ-1004,ART-037,2024-10-13,3.67,Production,Y,Y,Production Tracker,
TE-0004089,PRJ-1009_SQ070_SH0070,PRJ-1009,ART-028,2025-08-27,5.16,Technical Setup,Y,N,Production Tracker,
TE-0000918,MISSING_SHOT,PRJ-1002,ART-045,2024-07-06,1.52,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0001959,PRJ-1004_SQ020_SH0090,PRJ-1004,ART-042,2025-01-02,3.78,Production,Y,N,Production Tracker,
TE-0005144,PRJ-1011_SQ010_SH0070,PRJ-1011,ART-049,2025-11-23,0.91,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0001741,PRJ-1004_SQ030_SH0050,PRJ-1004,ART-008,2024-09-28,7.87,R&D,N,Y,Production Tracker,
